price,bed,bath,carport,surface_area(m2),building_area(m2),location
2980000000.0,11,11,1,179.0,211.0,3
475000000.0,2,1,1,80.0,45.0,0
1600000000.0,4,4,1,530.0,130.0,4
2880000000.0,11,11,1,208.0,207.0,3
2880000000.0,11,11,1,208.0,207.0,3
2000000000.0,6,5,2,254.0,300.0,4
999000000.0,3,3,1,103.0,100.0,4
1270000000.0,3,2,1,91.0,100.0,0
645000000.0,3,1,1,93.0,60.0,0
260000000.0,2,1,2,72.0,36.0,2
1270000000.0,3,2,1,91.0,100.0,0
1270000000.0,3,2,1,91.0,103.0,0
1270000000.0,3,3,1,91.0,100.0,0
255000000.0,2,1,1,71.0,36.0,3
2109999999.0,3,2,1,110.0,107.0,3
3870000000.0,3,3,2,204.0,142.0,3
3230000000.0,3,3,2,153.0,135.0,3
3500000000.0,6,5,1,220.0,250.0,4
3500000000.0,2,3,1,302.0,302.0,4
3100000000.0,7,7,2,335.0,191.0,3
775000000.0,3,2,2,136.0,90.0,3
450000000.0,2,1,1,82.0,50.0,3
825000000.0,3,2,1,163.0,90.0,3
1450000000.0,3,3,1,110.0,129.0,3
885000000.0,4,2,2,142.0,110.0,3
1820000000.0,3,2,1,140.0,158.0,4
775000000.0,2,2,1,118.0,100.0,3
690000000.0,3,2,2,78.0,60.0,0
260000000.0,2,1,2,72.0,36.0,2
1650000000.0,3,3,1,130.0,130.0,3
255000000.0,1,2,1,62.0,40.0,3
357000000.0,2,1,1,132.0,36.0,3
470000000.0,2,1,1,120.0,40.0,0
270000000.0,2,1,1,61.0,30.0,4
280000000.0,2,1,1,80.0,32.0,3
700000000.0,3,1,1,108.0,85.0,3
490000000.0,2,1,1,84.0,45.0,0
490000000.0,2,1,1,84.0,45.0,0
897000000.0,3,2,1,107.0,91.0,3
765000000.0,3,1,2,118.0,80.0,3
470000000.0,2,1,1,90.0,53.0,3
1000000000.0,3,4,2,135.0,180.0,3
260000000.0,2,1,2,72.0,36.0,2
407000000.0,2,1,1,108.0,42.0,3
407000000.0,2,1,1,108.0,42.0,3
235000000.0,2,1,1,73.0,30.0,3
875000000.0,5,3,1,91.0,95.0,3
875000000.0,3,2,1,85.0,70.0,3
875000000.0,3,1,1,90.0,64.0,4
680000000.0,2,2,2,91.0,51.0,3
845000000.0,3,2,1,164.0,90.0,3
2109999999.0,3,2,1,110.0,107.0,4
3870000000.0,3,3,2,204.0,142.0,4
3230000000.0,3,3,2,153.0,135.0,4
410000000.0,2,1,1,88.0,50.0,0
235000000.0,2,1,1,73.0,30.0,4
440000000.0,2,1,1,88.0,50.0,0
1170000000.0,3,2,1,115.0,90.0,3
3000000000.0,12,5,1,459.0,226.0,4
670000000.0,3,2,1,136.0,80.0,3
550000000.0,3,1,3,60.0,101.0,3
1250000000.0,3,2,2,180.0,90.0,3
559000000.0,2,1,1,84.0,46.0,3
550000000.0,2,1,1,85.0,45.0,0
550000000.0,2,1,1,85.0,45.0,0
675000000.0,2,2,1,82.0,160.0,0
1600000000.0,3,3,1,92.0,97.0,0
999000000.0,3,3,1,103.0,100.0,3
350000000.0,2,1,1,81.0,45.0,0
450000000.0,2,1,1,75.0,50.0,0
200000000.0,2,1,1,60.0,30.0,3
485000000.0,2,1,1,75.0,50.0,0
640000000.0,2,1,1,91.0,50.0,3
485000000.0,2,1,1,75.0,50.0,0
849000000.0,3,2,1,111.0,60.0,3
415000000.0,2,1,1,77.0,45.0,0
415000000.0,2,1,1,77.0,45.0,0
1400000000.0,4,4,1,428.0,140.0,3
545000000.0,2,1,1,85.0,45.0,3
545000000.0,2,1,1,85.0,45.0,3
5280000000.0,4,4,2,268.0,178.0,3
698000000.0,2,1,1,106.0,55.0,3
698000000.0,2,1,1,106.0,55.0,3
720000000.0,3,2,1,87.0,80.0,3
720000000.0,3,2,1,87.0,80.0,3
350000000.0,2,1,1,104.0,50.0,3
775000000.0,3,2,1,145.0,70.0,3
775000000.0,3,2,1,145.0,70.0,3
560000000.0,3,1,1,82.0,45.0,4
1500000000.0,5,3,1,158.0,220.0,3
450000000.0,2,2,1,54.0,103.0,0
480000000.0,2,1,1,108.0,42.0,3
2500000000.0,5,3,1,123.0,200.0,3
575000000.0,2,2,1,100.0,80.0,3
756000000.0,3,2,1,110.0,70.0,3
730000000.0,3,2,1,100.0,80.0,3
650000000.0,3,2,1,75.0,70.0,3
580000000.0,2,1,1,66.0,45.0,4
961000000.0,3,3,1,107.0,80.0,3
800000000.0,3,2,1,154.0,60.0,0
756000000.0,3,1,2,95.0,57.0,3
775000000.0,3,2,1,113.0,85.0,3
689000000.0,3,2,2,120.0,75.0,3
875000000.0,4,2,1,122.0,110.0,4
880000000.0,3,2,1,104.0,100.0,3
775000000.0,2,1,1,80.0,50.0,4
449000000.0,2,1,1,82.0,45.0,0
1350000000.0,3,3,2,100.0,90.0,3
1150000000.0,3,2,1,130.0,90.0,3
1400000000.0,8,4,2,90.0,90.0,3
4500000000.0,15,5,8,495.0,495.0,4
4500000000.0,5,4,8,535.0,430.0,0
9987999999.999989,7,6,4,970.0,600.0,3
550000000.0,3,2,1,88.0,45.0,0
450000000.0,2,1,1,81.0,36.0,0
580000000.0,3,2,1,126.0,75.0,0
1850000000.0,3,2,2,116.0,115.0,3
2200000000.0,3,3,1,135.0,125.0,3
1950000000.0,3,3,1,128.0,188.0,3
445000000.0,3,2,1,83.0,50.0,0
775000000.0,3,2,1,145.0,70.0,3
799000000.0,3,2,1,111.0,60.0,3
1950000000.0,3,3,1,128.0,118.0,3
1790000000.0,4,3,1,119.0,160.0,3
1950000000.0,3,3,1,128.0,188.0,3
2500000000.0,4,3,1,123.0,200.0,3
1500000000.0,5,4,1,121.0,170.0,3
1500000000.0,3,2,1,112.0,80.0,3
765000000.0,3,2,1,120.0,82.0,3
2300000000.0,10,11,1,121.0,162.0,3
850000000.0,3,2,1,98.0,100.0,3
1500000000.0,5,4,1,121.0,170.0,3
594000000.0,2,1,1,79.0,40.0,4
1500000000.0,3,2,1,112.0,80.0,3
454000000.0,2,1,2,112.0,40.0,0
1400000000.0,3,2,1,174.0,150.0,3
1100000000.0,3,2,1,160.0,150.0,4
260000000.0,2,1,2,72.0,36.0,2
1350000000.0,3,2,1,103.0,100.0,3
645000000.0,3,2,1,93.0,60.0,0
594000000.0,2,1,1,79.0,40.0,3
1850000000.0,3,3,2,150.0,110.0,4
270000000.0,2,1,1,61.0,30.0,3
6800000000.0,8,5,1,447.0,350.0,4
1100000000.0,3,1,2,110.0,85.0,4
500000000.0,2,1,1,88.0,55.0,0
1300000000.0,3,2,1,140.0,114.0,3
675000000.0,3,2,1,125.0,65.0,3
675000000.0,3,2,1,125.0,65.0,3
1950000000.0,3,3,1,128.0,188.0,3
675000000.0,3,2,1,125.0,65.0,3
520000000.0,2,1,1,90.0,50.0,3
889000000.0,3,2,1,85.0,70.0,4
650000000.0,2,1,1,108.0,45.0,0
1970000000.0,5,6,4,166.0,180.0,4
675000000.0,3,2,1,125.0,65.0,3
1970000000.0,5,6,4,166.0,150.0,3
1970000000.0,5,6,4,166.0,150.0,3
1970000000.0,5,6,4,166.0,150.0,3
450000000.0,2,1,1,83.0,50.0,3
674000000.0,3,2,2,125.0,65.0,3
1450000000.0,3,3,1,110.0,129.0,3
450000000.0,2,1,1,83.0,50.0,3
2800000000.0,5,4,1,181.0,197.0,3
1250000000.0,4,3,2,99.0,105.0,0
2200000000.0,10,10,1,230.0,190.0,3
2990000000.0,4,4,1,110.0,146.0,3
399000000.0,2,1,1,83.0,45.0,0
399000000.0,2,1,1,83.0,45.0,0
725000000.0,2,1,1,114.0,71.0,3
558000000.0,3,2,1,73.0,48.0,0
1450000000.0,3,3,1,100.0,100.0,3
558000000.0,3,2,1,73.0,48.0,0
735000000.0,3,2,1,105.0,70.0,4
2130000000.0,3,2,1,111.0,107.0,3
4490000000.0,3,3,2,260.0,142.0,3
3370000000.0,3,3,2,166.0,135.0,3
698000000.0,3,2,2,120.0,75.0,3
2240000000.0,10,10,2,230.0,190.0,3
950000000.0,3,2,1,141.0,150.0,3
255000000.0,2,1,1,73.0,36.0,3
747000000.0,3,2,1,62.0,119.0,4
1770000000.0,3,3,1,157.0,189.0,3
850000000.0,3,2,1,107.0,70.0,4
884000000.0,4,2,2,142.0,110.0,4
775000000.0,3,2,1,113.0,85.0,3
775000000.0,3,2,1,113.0,85.0,3
2200000000.0,3,3,2,139.0,125.0,3
1380000000.0,3,2,1,107.0,100.0,3
1920000000.0,3,3,2,150.0,110.0,3
1310000000.0,4,2,1,101.0,110.0,3
756000000.0,3,1,2,104.0,60.0,3
2200000000.0,3,3,2,139.0,125.0,3
2200000000.0,3,3,2,139.0,125.0,3
775000000.0,3,2,2,113.0,85.0,3
2500000000.0,4,3,1,123.0,200.0,3
950000000.0,4,4,1,90.0,62.0,4
2500000000.0,4,3,1,123.0,200.0,3
2100000000.0,3,3,1,120.0,185.0,4
3800000000.0,13,12,1,235.0,465.0,3
715000000.0,2,2,1,92.0,55.0,0
715000000.0,2,2,1,92.0,55.0,0
4950000000.0,5,6,5,748.0,770.0,0
1600000000.0,5,4,2,143.0,200.0,3
556000000.0,2,1,1,84.0,46.0,3
920000000.0,3,3,1,107.0,121.0,0
1650000000.0,3,3,2,130.0,130.0,3
1480000000.0,3,2,1,125.0,100.0,3
2360000000.0,4,3,1,141.0,120.0,3
920000000.0,3,3,1,107.0,121.0,0
475000000.0,2,1,1,80.0,45.0,0
3900000000.0,4,4,3,450.0,330.0,3
260000000.0,2,1,1,70.0,32.0,3
335000000.0,2,1,1,75.0,45.0,0
890000000.0,3,2,1,85.0,70.0,4
470000000.0,2,1,1,90.0,53.0,3
470000000.0,2,1,1,90.0,53.0,3
1950000000.0,3,3,1,128.0,188.0,3
775000000.0,3,2,2,80.0,78.0,3
885000000.0,4,2,2,145.0,110.0,3
885000000.0,4,2,2,142.0,110.0,3
2200000000.0,3,3,2,139.0,125.0,3
2200000000.0,3,3,2,139.0,125.0,3
757000000.0,2,1,1,95.0,60.0,3
2500000000.0,4,3,1,123.0,200.0,3
750000000.0,2,2,1,100.0,74.0,3
2500000000.0,4,3,1,123.0,200.0,3
1790000000.0,4,5,3,140.0,500.0,0
3900000000.0,8,5,1,221.0,405.0,3
961000000.0,3,3,2,107.0,80.0,3
1350000000.0,3,3,2,106.0,90.0,3
8199999999.0,30,31,7,288.0,800.0,3
2350000000.0,3,4,2,130.0,155.0,3
1600000000.0,3,3,1,97.0,97.0,0
465000000.0,3,1,2,147.0,54.0,0
950000000.0,3,2,1,141.0,150.0,3
250000000.0,2,1,1,97.0,36.0,0
465000000.0,3,1,1,147.0,54.0,0
155000000.0,2,1,1,88.0,36.0,3
1500000000.0,3,2,2,112.0,130.0,4
295000000.0,1,1,1,107.0,25.0,3
1500000000.0,4,3,2,120.0,150.0,4
7700000000.0,6,5,1,336.0,864.0,3
4800000000.0,20,15,2,300.0,600.0,3
1100000000.0,3,2,1,180.0,120.0,3
4250000000.0,6,4,1,175.0,248.0,4
2000000000.0,8,4,2,165.0,250.0,3
520000000.0,3,1,1,85.0,45.0,3
650000000.0,3,2,1,96.0,60.0,3
595000000.0,3,1,1,93.0,60.0,0
750000000.0,3,1,1,103.0,61.0,3
775000000.0,3,2,1,145.0,70.0,3
675000000.0,3,2,1,125.0,65.0,3
1850000000.0,3,2,2,116.0,115.0,3
698000000.0,2,1,1,106.0,55.0,3
835000000.0,3,2,1,102.0,65.0,0
835000000.0,3,2,1,102.0,65.0,0
735000000.0,3,2,1,105.0,70.0,3
735000000.0,3,2,1,105.0,70.0,3
900000000.0,4,5,1,95.0,110.0,0
799000000.0,3,2,1,111.0,60.0,3
799000000.0,3,2,1,111.0,60.0,3
580000000.0,2,1,1,151.0,54.0,3
698000000.0,2,1,1,106.0,55.0,3
698000000.0,2,1,1,106.0,55.0,3
720000000.0,3,2,1,87.0,80.0,3
720000000.0,3,2,1,87.0,80.0,3
500000000.0,3,2,1,104.0,80.0,3
500000000.0,3,2,1,104.0,80.0,3
1500000000.0,5,3,2,115.0,156.0,3
1500000000.0,5,3,2,115.0,156.0,3
345000000.0,2,1,1,80.0,36.0,0
720000000.0,2,1,2,91.0,50.0,3
1490000000.0,5,4,2,126.0,170.0,4
720000000.0,2,1,2,91.0,50.0,3
835000000.0,3,1,1,95.0,75.0,3
1850000000.0,3,2,2,116.0,115.0,3
756000000.0,2,1,2,95.0,57.0,3
756000000.0,2,1,2,95.0,57.0,3
2300000000.0,4,4,2,182.0,135.0,3
4000000000.0,13,12,2,235.0,470.0,3
4000000000.0,13,12,2,235.0,470.0,3
666000000.0,2,1,1,87.0,55.0,3
950000000.0,3,2,1,141.0,150.0,3
680000000.0,3,1,1,97.0,65.0,3
1470000000.0,3,3,1,178.0,131.0,4
399000000.0,2,1,1,90.0,36.0,3
2000000000.0,5,3,1,999.7599999999998,300.0,3
299000000.0,2,1,1,88.0,36.0,3
5250000000.0,5,4,2,448.0,355.0,4
299000000.0,2,1,1,88.0,36.0,3
3000000000.0,4,4,1,243.0,250.0,3
1770000000.0,3,3,1,121.0,150.0,3
315000000.0,2,1,1,36.0,100.0,0
4850000000.0,4,5,2,222.0,280.0,3
750000000.0,3,2,2,185.0,77.0,3
535000000.0,3,2,1,100.0,60.0,0
1950000000.0,3,4,1,128.0,188.0,3
270000000.0,2,1,1,61.0,30.0,3
799000000.0,3,2,1,111.0,60.0,3
227000000.0,2,1,1,60.0,28.0,3
245000000.0,2,1,1,75.0,36.0,3
592000000.0,2,1,1,90.0,36.0,3
250000000.0,2,1,1,88.0,36.0,3
1260000000.0,3,3,2,103.0,90.0,4
1500000000.0,5,3,1,158.0,220.0,3
850000000.0,3,2,1,112.0,95.0,4
4000000000.0,10,7,1,985.0,600.0,3
725000000.0,2,1,1,114.0,71.0,3
1970000000.0,5,6,2,166.0,180.0,4
499000000.0,2,1,1,120.0,36.0,3
1650000000.0,4,3,2,103.0,160.0,3
890000000.0,3,2,1,85.0,45.0,4
1270000000.0,3,2,2,91.0,100.0,0
725000000.0,3,2,1,71.0,114.0,3
1700000000.0,3,3,2,100.0,135.0,3
1450000000.0,3,2,2,80.0,100.0,3
756000000.0,3,2,2,104.0,60.0,3
735000000.0,3,2,1,70.0,105.0,3
640000000.0,2,1,1,95.0,50.0,3
820000000.0,3,2,1,109.0,70.0,3
999000000.0,3,3,1,100.0,103.0,3
155000000.0,2,1,1,88.0,36.0,3
885000000.0,4,2,2,142.0,110.0,4
2500000000.0,9,9,1,150.0,200.0,3
3500000000.0,15,13,4,342.0,300.0,3
789000000.0,2,1,1,93.0,45.0,3
775000000.0,3,2,2,132.0,90.0,4
450000000.0,2,1,1,82.0,50.0,3
1850000000.0,4,3,1,149.0,220.0,0
1450000000.0,3,3,1,110.0,129.0,3
445000000.0,3,2,1,83.0,50.0,0
699000000.0,3,2,2,117.0,85.0,3
445000000.0,3,2,1,83.0,50.0,0
450000000.0,2,1,1,83.0,50.0,3
999000000.0,3,2,2,137.0,100.0,3
1820000000.0,3,3,1,140.0,158.0,3
689000000.0,13,11,2,235.0,470.0,3
668000000.0,3,2,2,120.0,75.0,4
599000000.0,2,1,1,90.0,40.0,4
1850000000.0,3,3,4,329.0,280.0,3
775000000.0,3,2,2,145.0,80.0,3
2490000000.0,3,3,2,123.0,200.0,4
6500000000.0,5,5,5,717.0,500.0,4
1650000000.0,3,3,1,130.0,130.0,3
999000000.0,4,4,1,103.0,100.0,3
849000000.0,3,2,2,120.0,85.0,3
595000000.0,3,1,2,103.0,50.0,3
595000000.0,3,1,2,103.0,50.0,3
1540000000.0,4,4,2,120.0,200.0,3
775000000.0,3,2,2,113.0,85.0,3
1650000000.0,4,3,1,113.0,200.0,0
775000000.0,3,2,2,113.0,85.0,3
1400000000.0,4,4,2,428.0,140.0,3
2100000000.0,10,11,1,121.0,162.0,3
1450000000.0,3,2,2,100.0,85.0,3
1450000000.0,3,2,2,100.0,85.0,3
9987999999.999989,5,5,2,497.0,258.0,4
450000000.0,2,1,2,103.0,45.0,0
895000000.0,3,2,1,85.0,70.0,3
2290000000.0,3,2,2,130.0,90.0,3
1250000000.0,3,3,1,110.0,110.0,3
562000000.0,2,1,1,53.0,92.0,3
725000000.0,3,2,2,114.0,71.0,3
700000000.0,2,1,1,94.0,45.0,3
3800000000.0,40,40,1,110.0,400.0,3
1900000000.0,2,1,1,198.0,190.0,3
1820000000.0,3,2,1,140.0,158.0,4
1250000000.0,4,3,1,108.0,180.0,3
675000000.0,3,2,1,108.0,60.0,3
1200000000.0,3,2,1,436.0,127.0,0
1900000000.0,4,2,2,162.0,120.0,3
3500000000.0,3,3,1,728.0,426.0,4
2000000000.0,3,5,1,158.0,200.0,3
1980000000.0,5,3,2,175.0,180.0,3
335000000.0,2,1,1,75.0,45.0,0
3100000000.0,4,4,3,701.0,425.0,3
1470000000.0,3,2,1,175.0,150.0,4
4200000000.0,4,4,3,300.0,290.0,3
270000000.0,2,1,1,61.0,30.0,3
2950000000.0,12,12,2,139.0,250.0,3
880000000.0,3,2,1,104.0,100.0,3
5300000000.0,30,30,1,427.0,620.0,4
245000000.0,2,1,1,75.0,36.0,3
7700000000.0,4,3,4,289.0,600.0,4
3500000000.0,7,4,3,190.0,380.0,3
4000000000.0,10,10,3,273.0,400.0,3
430000000.0,2,1,2,81.0,36.0,0
500000000.0,2,1,1,80.0,45.0,4
2200000000.0,3,3,2,139.0,125.0,3
350000000.0,2,1,1,75.0,40.0,0
440000000.0,2,1,1,88.0,50.0,0
345000000.0,2,1,1,106.0,47.0,0
349000000.0,2,1,1,74.0,40.0,4
750000000.0,3,1,1,103.0,61.0,3
2200000000.0,3,3,1,139.0,125.0,3
298000000.0,2,1,1,61.0,40.0,0
1520000000.0,4,2,2,99.0,150.0,3
298000000.0,2,1,1,61.0,40.0,0
1500000000.0,5,3,1,158.0,220.0,4
1500000000.0,5,3,1,135.0,220.0,4
1700000000.0,5,3,1,144.0,200.0,3
3200000000.0,4,4,1,204.0,200.0,3
1700000000.0,5,3,1,144.0,200.0,3
1950000000.0,5,6,3,166.0,150.0,3
487000000.0,3,1,1,95.0,61.0,3
999000000.0,3,1,1,145.0,120.0,3
480000000.0,3,1,1,92.0,59.0,3
532000000.0,3,1,2,91.0,53.0,3
2500000000.0,4,3,1,123.0,200.0,3
555000000.0,3,1,2,114.0,53.0,3
530000000.0,3,1,2,90.0,53.0,3
2500000000.0,4,4,1,265.0,210.0,3
520000000.0,2,1,1,90.0,50.0,3
4900000000.0,4,3,1,300.0,265.0,3
365000000.0,2,1,1,100.0,45.0,0
735000000.0,3,2,1,105.0,70.0,3
1800000000.0,4,2,1,168.0,140.0,3
685000000.0,3,2,1,120.0,77.0,4
750000000.0,3,2,1,120.0,85.0,4
775000000.0,3,2,2,113.0,85.0,3
1500000000.0,5,3,1,158.0,220.0,3
500000000.0,2,2,1,90.0,45.0,3
900000000.0,3,2,2,195.0,90.0,3
2500000000.0,4,3,2,291.0,155.0,0
750000000.0,3,2,2,141.0,200.0,0
700000000.0,3,1,1,110.0,64.0,3
450000000.0,2,1,2,97.0,50.0,0
2200000000.0,3,3,2,139.0,125.0,3
545000000.0,3,1,2,117.0,60.0,0
920000000.0,3,3,1,105.0,121.0,0
290000000.0,2,1,1,70.0,4.0,3
1500000000.0,3,4,1,150.0,160.0,4
900000000.0,16,5,1,171.0,180.0,4
1200000000.0,3,3,2,100.0,110.0,4
4500000000.0,4,4,8,564.0,190.0,3
850000000.0,6,3,3,835.0,600.0,3
960000000.0,3,3,2,107.0,80.0,4
5000000000.0,5,5,2,277.0,249.0,3
7000000.0,5,5,10,999.7599999999998,500.0,4
1200000000.0,3,2,1,130.0,93.0,3
1790000000.0,10,10,3,205.0,200.0,3
520000000.0,2,1,1,90.0,50.0,3
2950000000.0,12,12,1,200.0,400.0,4
999000000.0,3,3,2,103.0,100.0,4
395000000.0,2,1,1,75.0,45.0,3
2100000000.0,10,11,2,121.0,162.0,3
1700000000.0,4,2,2,144.0,200.0,3
3300000000.0,3,2,1,148.0,135.0,3
9987999999.999989,4,3,3,323.0,120.0,4
775000000.0,3,2,1,145.0,80.0,3
600000000.0,3,1,1,109.0,80.0,4
1100000000.0,3,1,2,145.0,100.0,3
1800000000.0,8,8,2,112.0,150.0,3
1100000000.0,3,2,1,150.0,120.0,3
498000000.0,3,2,1,90.0,65.0,3
2500000000.0,2,1,1,209.0,65.0,3
495000000.0,2,1,1,72.0,72.0,3
592000000.0,2,1,1,104.0,50.0,3
5500000000.0,4,4,2,192.0,300.0,3
1400000000.0,3,4,1,150.0,160.0,3
730000000.0,3,2,1,100.0,80.0,3
4500000000.0,12,8,8,650.0,961.5999999999917,3
885000000.0,2,2,2,156.0,120.0,3
1780000000.0,4,3,2,120.0,160.0,4
1780000000.0,4,3,2,120.0,160.0,4
885000000.0,2,2,1,156.0,120.0,3
4500000000.0,12,8,8,650.0,961.5999999999917,3
1470000000.0,4,3,1,178.0,131.0,3
1400000000.0,3,4,2,150.0,160.0,3
315000000.0,1,1,1,88.0,36.0,3
594000000.0,2,1,1,79.0,40.0,3
1490000000.0,5,4,1,126.0,170.0,3
315000000.0,2,1,1,88.0,36.0,3
2230000000.0,10,10,2,230.0,190.0,3
580000000.0,3,2,1,100.0,80.0,3
580000000.0,3,2,1,100.0,80.0,3
1000000000.0,2,1,1,96.0,54.0,4
8490000000.0,8,5,2,364.0,500.0,3
680000000.0,3,1,1,97.0,60.0,3
1890000000.0,3,3,2,150.0,110.0,4
295000000.0,2,1,1,36.0,64.0,3
1970000000.0,3,3,2,137.0,140.0,3
743000000.0,3,2,2,81.0,75.0,4
571000000.0,2,1,1,79.0,40.0,3
610000000.0,2,1,1,89.0,40.0,3
591000000.0,2,1,1,84.0,40.0,3
580000000.0,2,1,1,81.0,40.0,3
565000000.0,2,1,1,76.0,40.0,3
850000000.0,2,1,1,93.0,80.0,3
622000000.0,2,1,1,115.0,50.0,3
235000000.0,2,1,1,73.0,30.0,3
4700000000.0,4,3,1,334.0,250.0,3
485000000.0,3,1,1,91.0,55.0,3
2600000000.0,3,3,1,135.0,200.0,3
6700000000.0,7,4,2,530.0,351.0,4
520000000.0,2,1,1,90.0,50.0,3
2109999999.0,3,2,1,110.0,107.0,3
3870000000.0,3,3,2,204.0,142.0,3
3230000000.0,3,3,2,153.0,135.0,3
7700000000.0,4,3,1,336.0,864.0,3
549000000.0,2,1,1,90.0,45.0,3
1900000000.0,2,1,1,198.0,190.0,3
287000000.0,2,1,1,72.0,36.0,2
327000000.0,2,1,1,84.0,36.0,2
290000000.0,2,1,1,74.0,36.0,2
287000000.0,2,1,1,71.0,36.0,2
278000000.0,2,1,1,71.0,36.0,2
775000000.0,3,2,1,145.0,70.0,3
790000000.0,3,2,1,75.0,70.0,4
735000000.0,3,2,1,105.0,70.0,3
2200000000.0,3,3,2,139.0,125.0,3
765000000.0,3,2,1,118.0,80.0,3
1850000000.0,3,2,2,116.0,115.0,3
2200000000.0,3,3,1,125.0,139.0,3
499000000.0,2,1,1,120.0,36.0,3
1780000000.0,5,3,1,120.0,160.0,3
753000000.0,3,2,2,84.0,75.0,4
898000000.0,3,2,1,90.0,65.0,3
415000000.0,2,1,1,77.0,45.0,0
2000000000.0,5,3,1,133.0,133.0,3
1500000000.0,4,2,1,150.0,145.0,3
2200000000.0,3,3,1,119.0,114.0,3
395000000.0,2,1,1,36.0,80.0,0
1500000000.0,3,3,1,150.0,145.0,3
395000000.0,2,1,1,77.0,45.0,0
2000000000.0,3,2,1,200.0,185.0,3
3200000000.0,4,4,1,204.0,200.0,3
2109999999.0,3,2,1,110.0,107.0,3
3870000000.0,3,3,2,204.0,142.0,3
3230000000.0,3,3,2,153.0,135.0,3
756000000.0,2,1,2,95.0,57.0,3
747000000.0,3,2,2,89.0,75.0,3
756000000.0,2,1,2,95.0,57.0,3
897000000.0,3,2,1,107.0,91.0,3
530000000.0,2,1,1,90.0,50.0,3
559000000.0,2,1,1,85.0,46.0,4
2900000000.0,3,2,1,185.0,80.0,3
520000000.0,2,1,1,90.0,50.0,3
737000000.0,3,2,2,79.0,75.0,4
728000000.0,2,1,1,105.0,65.0,3
562000000.0,2,1,1,92.0,53.0,3
743000000.0,3,2,2,81.0,75.0,4
728000000.0,2,1,1,105.0,65.0,3
1850000000.0,4,4,3,513.0,250.0,3
7000000000.0,4,4,2,527.0,400.0,4
775000000.0,3,2,1,132.0,90.0,3
675000000.0,2,1,1,121.0,45.0,3
675000000.0,2,1,1,121.0,45.0,3
753000000.0,3,2,2,84.0,75.0,3
970000000.0,3,1,1,145.0,130.0,4
1970000000.0,5,6,2,166.0,150.0,3
2130000000.0,3,2,1,111.0,107.0,3
4490000000.0,3,3,2,260.0,142.0,3
3370000000.0,3,3,2,166.0,135.0,3
450000000.0,2,1,1,101.0,36.0,0
450000000.0,2,1,1,101.0,36.0,0
1800000000.0,3,2,2,112.0,152.0,4
835000000.0,3,1,2,92.0,75.0,3
1820000000.0,3,3,1,140.0,158.0,4
775000000.0,3,2,2,113.0,85.0,3
592000000.0,2,1,1,90.0,36.0,3
592000000.0,2,1,1,90.0,36.0,3
1200000000.0,3,3,2,100.0,80.0,3
775000000.0,3,2,1,145.0,80.0,3
549000000.0,3,1,1,83.0,52.0,0
1450000000.0,3,3,1,110.0,129.0,3
650000000.0,3,2,1,103.0,60.0,3
1100000000.0,3,1,1,142.0,120.0,3
2000000000.0,4,3,2,182.0,135.0,4
2500000000.0,5,3,1,241.0,350.0,4
1390000000.0,3,2,1,103.0,90.0,3
895000000.0,3,2,1,112.0,70.0,3
2300000000.0,4,3,2,182.0,135.0,4
500000000.0,3,2,2,104.0,80.0,3
750000000.0,2,1,1,89.0,60.0,3
756000000.0,2,1,2,140.0,60.0,3
1780000000.0,4,3,2,118.0,160.0,3
2300000000.0,4,3,1,200.0,180.0,4
